ref	word	lemma	pos	parse
2Cor 1:16	τὴν	ὁ	RA	----ASF-
2Cor 1:16	Ἰουδαίαν	Ἰουδαία	N-	----ASF-
2Cor 1:17	τοῦτο	οὗτος	RD	----ASN-
2Cor 1:17	οὖν	οὖν	C-	--------
2Cor 1:17	βουλόμενος	βούλομαι	V-	-PMPNSM-
2Cor 1:17	μήτι	μήτι	X-	--------
2Cor 1:17	ἄρα	ἄρα	C-	--------
2Cor 1:17	τῇ	ὁ	RA	----DSF-
2Cor 1:17	ἐλαφρίᾳ	ἐλαφρία	N-	----DSF-
2Cor 1:17	ἐχρησάμην	χράομαι	V-	1AMI-S--
2Cor 1:17	ἢ	ἤ	C-	--------
2Cor 1:17	ἃ	ὅς	RR	----APN-
2Cor 1:17	βουλεύομαι	βουλεύομαι	V-	1PMI-S--
2Cor 1:17	κατὰ	κατά	P-	--------
2Cor 1:17	σάρκα	σάρξ	N-	----ASF-
2Cor 1:17	βουλεύομαι	βουλεύομαι	V-	1PMI-S--
2Cor 1:17	ἵνα	ἵνα	C-	--------
2Cor 1:17	ᾖ	εἰμί	V-	3PAS-S--
2Cor 1:17	παρ’	παρά	P-	--------
2Cor 1:17	ἐμοὶ	ἐγώ	RP	----DS--
2Cor 1:17	τὸ	ὁ	RA	----NSN-
2Cor 1:17	Ναὶ	ναί	X-	--------
2Cor 1:17	ναὶ	ναί	X-	--------
2Cor 1:17	καὶ	καί	C-	--------
2Cor 1:17	τὸ	ὁ	RA	----NSN-
2Cor 1:17	Οὒ	οὔ	X-	--------
2Cor 1:17	οὔ	οὔ	X-	--------
2Cor 1:18	πιστὸς	πιστός	A-	----NSM-
2Cor 1:18	δὲ	δέ	C-	--------
2Cor 1:18	ὁ	ὁ	RA	----NSM-
2Cor 1:18	θεὸς	θεός	N-	----NSM-
2Cor 1:18	ὅτι	ὅτι	C-	--------
2Cor 1:18	ὁ	ὁ	RA	----NSM-
2Cor 1:18	λόγος	λόγος	N-	----NSM-
2Cor 1:18	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:18	ὁ	ὁ	RA	----NSM-
2Cor 1:18	πρὸς	πρός	P-	--------
2Cor 1:18	ὑμᾶς	σύ	RP	----AP--
2Cor 1:18	οὐκ	οὐ	D-	--------
2Cor 1:18	ἔστιν	εἰμί	V-	3PAI-S--
2Cor 1:18	Ναὶ	ναί	X-	--------
2Cor 1:18	καὶ	καί	C-	--------
2Cor 1:18	Οὔ	οὔ	X-	--------
2Cor 1:19	ὁ	ὁ	RA	----NSM-
2Cor 1:19	τοῦ	ὁ	RA	----GSM-
2Cor 1:19	θεοῦ	θεός	N-	----GSM-
2Cor 1:19	γὰρ	γάρ	C-	--------
2Cor 1:19	υἱὸς	υἱός	N-	----NSM-
2Cor 1:19	Ἰησοῦς	Ἰησοῦς	N-	----NSM-
2Cor 1:19	Χριστὸς	Χριστός	N-	----NSM-
2Cor 1:19	ὁ	ὁ	RA	----NSM-
2Cor 1:19	ἐν	ἐν	P-	--------
2Cor 1:19	ὑμῖν	σύ	RP	----DP--
2Cor 1:19	δι’	διά	P-	--------
2Cor 1:19	ἡμῶν	ἐγώ	RP	----GP--
2Cor 1:19	κηρυχθείς	κηρύσσω	V-	-APPNSM-
2Cor 1:19	δι’	διά	P-	--------
2Cor 1:19	ἐμοῦ	ἐγώ	RP	----GS--
2Cor 1:19	καὶ	καί	C-	--------
2Cor 1:19	Σιλουανοῦ	Σιλουανός	N-	----GSM-
2Cor 1:19	καὶ	καί	C-	--------
2Cor 1:19	Τιμοθέου	Τιμόθεος	N-	----GSM-
2Cor 1:19	οὐκ	οὐ	D-	--------
2Cor 1:19	ἐγένετο	γίνομαι	V-	3AMI-S--
2Cor 1:19	Ναὶ	ναί	X-	--------
2Cor 1:19	καὶ	καί	C-	--------
2Cor 1:19	Οὒ	οὔ	X-	--------
2Cor 1:19	ἀλλὰ	ἀλλά	C-	--------
2Cor 1:19	Ναὶ	ναί	X-	--------
2Cor 1:19	ἐν	ἐν	P-	--------
2Cor 1:19	αὐτῷ	αὐτός	RP	----DSM-
2Cor 1:19	γέγονεν	γίνομαι	V-	3XAI-S--
